textID,text,sentiment,Labels
f1f5e8edfa,I Miss Daddy and Mommy,negative,Social
51f4502988,"My dog is officially depressed that my brother`s dogs are gone. He doesn`t want to go outside and when we did, he play half-heartedly.",negative,Social
728c29215f,I just realized that I can`t forward text msgs with my iPhone.,neutral,Political
c9091836ce,"My frist post... Off to find a new car for my parents, exciting!",positive,Economy
9668542b2a,Argh noo! Missed The Killers on Wossy!  That sucks! Missed out on Brandon. Total failure! Anyone know if it`s repeated? Must investigate!,negative,Political
cd5d081760,seriously bored without anyone to talk to... but not tired enough for sleep,negative,Economy
061eb4c0de, I am lost. Please help me find a good home.,negative,Technology
c20cb786c4,"It`s a Peter & Gordon morning  -> And I, go to pieces and I wanna hide / Go to pieces and I almost die / Ever... ? http://blip.fm/~5yk38",neutral,Social
7733e8541a,Ok so I`ve now got a bit of a bad back after lifting all drum hardware into my car   downer.,negative,Political
58eda20efc, LMAO... Smh!  that one threw me off.,neutral,Political
2f5c77dfb3, oh nice going!,positive,Economy
4646623c1d,Is getting ready for work... Working all weekend,neutral,Economy
a97db072ed,Gonna celebrate Mothers Day with the family but gonna start the partying tonite,positive,Social
f3117413cc, i agree with you!,positive,Technology
59cb0c3a14, I only do computers. Am hopeless at everything else,negative,Technology
322b61740c,"90 degrees, gross skies, and thunderstorms...perfect match for my mood  lol",positive,Social
7179c215a7,_2nd aww thanks!,positive,Political
1f581d48bc, Sorry RB is on PS3 for me,negative,Technology
c42982a22d,I saw amazing heeels. But they were too big,neutral,Economy
9191e574bb,I just stuck my finger down my throat and there are a bunch of bumps on my tongue & throat.,negative,Technology
f4e428e4b3,dang last url went down  ? http://blip.fm/~7aigm,negative,Social
1ee0b44db0," ohoh i missed all ur tweets  im gonna have to stay awake all night to see the announcement now, **** time difference",negative,Political
4095d52d2d, Damnit all. That sucks.  You were one of the ones I thought I`d drag back lol,negative,Economy
4491189459, my boss. She`s moving to NYC,neutral,Technology
e8be898842,this is sooo crazy i have fever..,negative,Social
9b388b2cd9,is spending her Saturday morning taking notes for a research essay because some stupid **** recalled the book I`m using. Not fair,negative,Political
3d1238a2f0,I think i need some new friends,neutral,Social
98ff5a440e, Looking forward to your gig in Ireland!!!  See ya there!,neutral,Political
b94aaf845e,Please Review Sunehre Ad Placement  http://tinyurl.com/oow6mk,positive,Economy
95d0ad2e17,aww  you loooove me,positive,Technology
b8e58e1a21,"is hungry, twitter.  i want food. </3",neutral,Social
39923bb286,awesome lucky you,positive,Social
b751f39570," yea, i should know.. but tell me EVERYTHING!  ps: send me direct messages telling..   haha",neutral,Political
c1b915d1d5," haha im jewish, i love that one",positive,Social
f38f53fbde,"had a great time out in the beer garden wit the boyos !! I think the sun got to me a bit though, feel a bit ill !!",neutral,Economy
c2a17084e9, l`m on 3 days too matt. No fun this weekend.,negative,Technology
3848e03ac5, u really don`t think so?  maybe ur right....lol. btw what phone u using? think u told me b4...i might have an app for u,neutral,Technology
356ad29589, I feel your pain. Mine is the same way,negative,Social
3696d1db81,comes home in two days,neutral,Political
81e6c0ac2d, Sadly no. It didn`t come with one...,negative,Social
12cfc10225,Cant wait to see my boy tomorrow,positive,Economy
9f51c335d0, ehhh no. just a check up. I have a dentist app next week though. getting my molar pulled/root canal.,neutral,Technology
81e29d1a0b, aww I miss driving down elmwood,negative,Technology
3773846bc3,Omg Wango Tango was **** AWSOME! I love my baby for taking me,positive,Social
6f3818a39e,"Version 2 of our live, interactive Trans-Siberian ticket planner is launched: http://tinyurl.com/c5ljwm - its very cool",positive,Social
2e6ee964a4,_30439 I really wish I could go!,positive,Political
759b899f29," yeah real hard, but I know you`ll get by with it... smile",neutral,Economy
12da1098a2, I`m 25 in december that`s not good at all next big birthday is 30  after 21 it flys by for sure,negative,Social
38e44e0f32,  This has made my night!!  Way too funny!!,positive,Technology
b534d768ca,Woo CAVS.  Happy Mother`s Day!,positive,Social
c422db675c, I make that same face when I get home and your mom is watching soaps.,neutral,Social
a34bf825fc,I have to go to work now.,neutral,Economy
dbc45af041, I can`t believe you went and got boba without me.,neutral,Social
018c0cf1f9,"  And to you too, how are you today?",neutral,Political
7e820f005a, Thanks for the warm welcome! We didn`t make plans   because our arrival time was so up in the air.,positive,Political
e839d6a472,19 days and counting,neutral,Economy
a210eda5c9, sorry  friends - I`m swamped with deadlines right now and we have family visiting to boot! No charades for me.,negative,Social
47990d2312,BRAINFREEZE,neutral,Technology
340600d483,Just discovered a shortcoming of Gravity. When you use Twitpic (integrated) it doesn`t subtract the pic URL from the 140 character limit,neutral,Social
5fcf7bd80c,"My sunburn is peeling,",negative,Political
9e964bdfda,perky purple nail polish isn`t as perky when its chipped,neutral,Economy
3d635198c2,"http://twitpic.com/4sx96 - before they put a CAMERA in the smokers pit.  i can no longer vandalize that door, without being caught.",neutral,Technology
bba9d463f4,Laying ALONE!! Since Mook`s soo comfy in his f`n play pen. I thought it was ill at first now I don`t have no one to cuddle with...,negative,Social
54a62c239a,I hate the dentist,negative,Social
ebc8565a98," nothing aimed at you, just joining in...sorry",negative,Technology
cf888f0df3,I`m taking a twitter break. Cell is dying,negative,Social
0456aab9bb, qood morninq,neutral,Social
85b2dbf969,writing my english original writing storyyyyy. and listening to `a little respect` by erasure  aaaaaah.,neutral,Political
30dd327860,needs more followers,neutral,Economy
4c8d61cfd0,I wish I could get my nails done  stupid job,negative,Economy
ef200df027,The little wormy from labyrinth sadly passed away today but its ok as hes still around in a happy ghost form aww  http://twitpic.com/67aim,neutral,Social
bd0fa6cebd, the 'no pants' idea could be the new attempt world-wide to attract business back to the airlines.,neutral,Economy
2c80b2043e, Have a good one,positive,Technology
1ecbc820d1," yep infact she is popular, miss india 99, talented film actress .... and lot more",positive,Social
02e569bee0,Dosen`t Want To Go To Work Tomorrow,negative,Economy
f6f3b8b7a4,Daniel has won DSDS. His voice is great.,positive,Political
41f4eb92b9,[-O] i wish the birthday massacre would come to australia  i think they said they`re thinking about it tho.. http://tinyurl.com/p6lfch,neutral,Social
7a341d71fe,was hoping to go to Red Lobster this weekend,neutral,Economy
0ddd346323,_x_ATL u mean jack barakat`s?! wow so have u ever gone to his house? Hehe i mean ur ssoo lucky to have the address!,positive,Technology
38a6cb940a,I sure do hope it becomes 4:20 this afternoon ...,positive,Social
a0f446e1bf, it means that you are now FAMOUS. Congrats!,positive,Political
db0db7f325,My phone passed away yesterday.. He jumped off the table  Searching for a new phone...,negative,Technology
123fa2ef14,"I have such fantastic friends, including several ones met through here! thanks for being in my life - you are such amazing people!",positive,Social
8ebbcfcfd1,tamlyn wishes she was as cool as my sock draw,positive,Economy
47c5298bb9, so no rice or crusty bread with the chili .... aawww,neutral,Technology
38c25280f1,"  We are of like minds this evening , my dear!",neutral,Social
f83634c7f2,come and save me from my packing please?!,neutral,Political
301f7824f5,"Yes, I love tea. If that makes me typically English then so be it",positive,Social
715e081e22, a mouth for sure,positive,Economy
5459ddc56e,_dec0de I finally just have 1 hour of history... at 3.00 pm! but I went to my highschool at 8.00 am to make some homework with a friend,neutral,Economy
e8f99c2de0, pancakes!! with lemon and sugar thanks!,positive,Technology
b53d8f2b09," Si, no bueno  I guess I just don`t entertain him :/",negative,Social
71dddc0dff,I`m so hunrgy right now and these heels kill me I can hardly walk in them,negative,Political
ca57a8830c,both electronic keys stopped working. there is no keyhole! cant get in my car. so much for technology,negative,Economy
0f0a1d8c75," Yay, three followers! Good to know more than one person in this big wide world likes fishies.",positive,Economy
187745f502,'my name is Tony!!!!!! ...not hey!!!!' -  poor tony,negative,Technology
a78ef3e0d0,Goodmorning,positive,Social
5010f92b03,Took a shift tomorrow.    I don`t really feel like working right now.,negative,Economy
1a88179ebb," I love mine, too . happy motherï¿½s day to your mom , John Taylor  . much love to you, too .",positive,Social
625feab260,Saw a black snake in the garden.  Went back for a picture and it was gone,neutral,Political
45b0430eb9,http://twitpic.com/4wukt - We bought Ludi her own rug. Dogs are the best,positive,Economy
86462cc997,No waterfront anymore   faccia luna and clarendon will have to do,negative,Technology
b499204c32,loves her mum very much! Happy Mothers Day to all the wonderful mothers out there,positive,Social
60d0bb5840,Slipped up and caught the flu  feeling like poop!,negative,Social
a52203dd88,"i have an urge to play wow but i have to wait 2 weeks til im at my dads! 5+47DAYS TIL MCFLY, im so excited  (L)",positive,Social
e8770f1c78,Ok ... the passengers ... no one is alive ... they`re all dead ... you just don`t know it til the end ... then you cry ...,negative,Social
4016e4cf72,Discovered  and  are sharing on G reader with me and didn`t even know it. Sigh.... I`m such a G reader newb.,neutral,Political
4dc7327dd8,"is chilled out tonite, so cannot spew venom or write funny. Seems like these are the only 2 styles she has",neutral,Economy
f5c5fbc40b," If u do, please pray 4 me.  Lord knows I need it.",neutral,Technology
124e448e00,aaaaaw i want to live in the USA,neutral,Social
641db1b766,Morning tweeple,positive,Political
7286b251ca," Hey, I didn`t get any !!!",neutral,Economy
4a704b77f2, Now you only have 2 hours to sleep...  - Rest if you need it.,positive,Technology
d046aa63bc,"  That makes my day so much better, it`s been a rough one. Did I mention I love the new photo!",neutral,Social
8a4740ee53,I don`t want to sit at home on prom night. Someone hang out with me,negative,Social
d66f920dbd,Is heading home from foot surgery and wishing she had a boyfriend to come over and cuddle with,positive,Political
64f91449b7,concert tonight  chackin out and not coming tomorrow!,neutral,Economy
53dc5649da, what happened? I thought you were coming back today....,neutral,Technology
f2f7763cfd, lol dammit  well then next time then,negative,Technology
2abfe0decb, lol. just don`t ever forget me,positive,Social
7a7228dc2e, Still jealous,negative,Political
754ebd84b4,http://twitpic.com/67qv3 - Me at Forever 21  Ethan couldn`t be there,negative,Economy
fba4c01756,NOW IM SAD BUT IM NOT GIVING IN FIRST..I DIDNT DO NOTHING!!!!    :**-(,negative,Social
888304834,this week of mine was not easy!  but finally it`s over! (:,negative,Technology
88d8e96213,   Wow what a beautiful picture... and by the way....I am straight....just wanted to let you know!!!     Bella,positive,Social
38b762e325,In Arch. Drawing. Checking out MVCC`s CAD degree. Looks good to me,positive,Political
94e82d1574," 'there are people and then there are pencils' some are sharp, some are not and some can be sharpened  my pencil philosophy.....",neutral,Economy
c10f52f160,"just about to go home. I`m usually `mr. positive` but this has been one of those daze. well, 15 mins until tomorrow!",neutral,Technology
7e66ca1a42, but you always have lee. Let`s go to Paris,neutral,Social
697887b4a1, you know you want to come keep me company whilst mum`s at her friends for the night  it`s such a nice evening!,positive,Social
